model_key,mileage,engine_power,fuel,paint_color,car_type,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,winter_tires,rental_price_per_day,model_key_clean,fuel_clean,paint_color_clean
BMW,123286,85,diesel,blue,subcompact,False,False,False,False,False,False,True,92,BMW,diesel,blue
Citroën,224562,100,diesel,black,subcompact,False,False,False,False,False,False,True,62,Citroën,diesel,black
BMW,125496,85,diesel,white,subcompact,True,True,False,False,False,False,True,107,BMW,diesel,white
Citroën,186977,100,diesel,grey,subcompact,False,False,False,False,False,False,True,66,Citroën,diesel,grey
BMW,96570,85,diesel,brown,subcompact,False,False,False,False,False,False,True,98,BMW,diesel,brown
BMW,55219,85,diesel,grey,subcompact,False,True,False,False,False,False,True,120,BMW,diesel,grey
BMW,145559,85,diesel,black,subcompact,False,False,False,False,False,False,True,99,BMW,diesel,black
Citroën,135549,105,diesel,black,subcompact,False,False,False,False,False,False,True,87,Citroën,diesel,black
BMW,103856,85,diesel,black,subcompact,False,False,False,False,False,False,True,60,BMW,diesel,black
BMW,169746,85,diesel,black,subcompact,True,True,False,False,False,True,True,96,BMW,diesel,black
BMW,42851,85,diesel,black,subcompact,False,False,False,False,False,False,True,129,BMW,diesel,black
BMW,116708,85,diesel,black,subcompact,False,True,False,False,True,False,True,95,BMW,diesel,black
BMW,132224,85,diesel,grey,subcompact,False,False,False,False,False,False,True,96,BMW,diesel,grey
BMW,20075,85,diesel,black,subcompact,False,True,False,False,False,False,True,126,BMW,diesel,black
BMW,72837,85,diesel,blue,subcompact,False,False,False,False,False,False,True,103,BMW,diesel,blue
BMW,13657,80,petrol,silver,subcompact,False,True,False,False,False,False,True,147,BMW,petrol,silver
BMW,72283,85,diesel,black,subcompact,False,True,False,False,False,False,True,132,BMW,diesel,black
BMW,121863,85,diesel,blue,subcompact,False,True,False,False,False,False,True,97,BMW,diesel,blue
BMW,94380,85,diesel,black,subcompact,False,False,False,False,False,False,True,95,BMW,diesel,black
Volkswagen,75251,70,diesel,black,subcompact,False,False,False,False,False,False,True,124,Volkswagen,diesel,black
BMW,121130,85,diesel,blue,subcompact,False,False,False,False,False,True,True,100,BMW,diesel,blue
BMW,156610,85,petrol,grey,subcompact,False,False,True,False,False,True,True,60,BMW,petrol,grey
Fiat,92614,150,diesel,white,subcompact,True,False,True,False,True,True,True,107,others,diesel,white
BMW,91813,85,diesel,grey,subcompact,False,False,False,False,False,False,True,97,BMW,diesel,grey
Citroën,235114,90,diesel,black,subcompact,False,False,False,False,False,False,True,57,Citroën,diesel,black
Citroën,43911,105,diesel,blue,subcompact,False,False,False,False,True,False,True,109,Citroën,diesel,blue
Peugeot,212836,85,diesel,silver,subcompact,False,False,False,False,False,False,True,37,Peugeot,diesel,silver
BMW,113052,85,diesel,black,subcompact,False,False,False,False,False,False,True,81,BMW,diesel,black
BMW,111140,85,diesel,white,subcompact,False,False,False,False,False,False,False,84,BMW,diesel,white
BMW,138802,85,diesel,grey,subcompact,False,True,False,False,True,True,True,125,BMW,diesel,grey
Citroën,166267,105,diesel,black,subcompact,False,False,False,False,False,False,True,57,Citroën,diesel,black
BMW,165988,85,diesel,silver,subcompact,True,True,False,False,False,False,True,97,BMW,diesel,silver
Citroën,94445,105,diesel,blue,subcompact,True,True,False,False,False,False,True,115,Citroën,diesel,blue
BMW,155338,85,diesel,black,subcompact,False,False,False,False,False,False,True,96,BMW,diesel,black
BMW,83445,85,diesel,white,subcompact,True,True,True,False,False,False,True,108,BMW,diesel,white
BMW,62544,85,diesel,grey,subcompact,False,True,False,False,False,False,True,113,BMW,diesel,grey
BMW,108391,85,diesel,silver,subcompact,True,False,False,False,False,True,True,108,BMW,diesel,silver
BMW,204836,85,diesel,white,subcompact,False,True,False,False,False,False,True,84,BMW,diesel,white
BMW,141767,85,diesel,grey,subcompact,False,True,False,False,False,False,True,91,BMW,diesel,grey
BMW,107076,85,diesel,blue,subcompact,False,True,False,False,False,False,True,94,BMW,diesel,blue
BMW,188942,85,petrol,brown,subcompact,False,False,False,False,False,False,True,63,BMW,petrol,brown
BMW,119738,85,diesel,grey,subcompact,False,False,False,False,False,False,True,94,BMW,diesel,grey
BMW,162369,85,diesel,blue,subcompact,True,True,False,False,False,False,True,91,BMW,diesel,blue
BMW,13022,85,diesel,brown,subcompact,False,True,False,False,False,False,True,117,BMW,diesel,brown
Peugeot,74162,120,diesel,silver,subcompact,False,False,False,False,False,False,True,107,Peugeot,diesel,silver
BMW,110749,85,diesel,grey,subcompact,False,True,False,False,False,False,True,103,BMW,diesel,grey
Citroën,133991,95,petrol,black,subcompact,False,False,False,False,False,False,True,74,Citroën,petrol,black
BMW,199483,85,diesel,grey,subcompact,False,False,True,False,False,False,True,89,BMW,diesel,grey
BMW,79420,85,diesel,orange,subcompact,True,True,False,False,True,False,True,117,BMW,diesel,others
BMW,6777,85,diesel,black,subcompact,False,True,False,False,False,False,True,106,BMW,diesel,black
Citroën,165497,105,diesel,grey,subcompact,False,False,False,False,False,False,True,89,Citroën,diesel,grey
BMW,76016,85,diesel,blue,subcompact,True,True,True,False,False,False,True,122,BMW,diesel,blue
BMW,79900,85,diesel,blue,subcompact,True,True,False,False,False,False,True,91,BMW,diesel,blue
BMW,161818,85,diesel,white,subcompact,True,True,False,False,False,False,True,92,BMW,diesel,white
BMW,2399,85,diesel,white,subcompact,False,False,False,False,False,False,True,132,BMW,diesel,white
BMW,122426,85,diesel,black,subcompact,False,True,False,False,False,False,True,103,BMW,diesel,black
BMW,181214,85,diesel,white,subcompact,False,True,False,False,False,False,True,96,BMW,diesel,white
Porsche,6572,75,hybrid_petrol,black,subcompact,True,True,True,False,False,False,True,167,others,others,black
BMW,143941,85,diesel,white,subcompact,False,False,False,False,False,False,True,99,BMW,diesel,white
Citroën,269389,90,diesel,grey,subcompact,False,False,False,False,False,False,True,57,Citroën,diesel,grey
BMW,190627,85,diesel,black,subcompact,False,True,False,False,False,False,True,94,BMW,diesel,black
BMW,43586,85,diesel,white,subcompact,False,False,False,False,True,True,True,111,BMW,diesel,white
BMW,164134,85,diesel,blue,subcompact,False,True,False,False,False,False,True,101,BMW,diesel,blue
Citroën,106956,100,diesel,grey,subcompact,False,False,False,False,False,False,True,109,Citroën,diesel,grey
BMW,95873,85,diesel,blue,subcompact,False,False,False,False,True,True,True,102,BMW,diesel,blue
BMW,223646,85,diesel,black,subcompact,False,False,False,False,False,False,True,72,BMW,diesel,black
Volkswagen,75801,70,diesel,black,subcompact,False,False,False,False,False,False,True,124,Volkswagen,diesel,black
BMW,146359,85,diesel,blue,subcompact,False,False,False,False,False,False,True,89,BMW,diesel,blue
Citroën,270291,90,diesel,grey,subcompact,False,False,False,False,False,False,True,57,Citroën,diesel,grey
BMW,134364,85,diesel,grey,subcompact,True,False,False,False,False,False,True,84,BMW,diesel,grey
Citroën,82374,105,diesel,blue,subcompact,True,True,True,False,True,False,True,111,Citroën,diesel,blue
Volkswagen,25703,70,diesel,grey,subcompact,False,True,False,False,False,False,True,91,Volkswagen,diesel,grey
BMW,128856,85,diesel,grey,subcompact,True,False,False,False,False,False,True,62,BMW,diesel,grey
BMW,114439,85,diesel,silver,subcompact,False,True,True,False,False,False,True,99,BMW,diesel,silver
BMW,46036,85,diesel,black,subcompact,False,False,False,False,False,False,True,109,BMW,diesel,black
BMW,173110,85,diesel,blue,subcompact,False,True,False,False,False,False,True,94,BMW,diesel,blue
BMW,144607,85,diesel,blue,subcompact,False,False,False,False,False,False,True,91,BMW,diesel,blue
BMW,20297,85,diesel,black,subcompact,False,True,False,False,False,False,True,130,BMW,diesel,black
Citroën,44586,105,diesel,blue,subcompact,False,False,False,False,True,False,True,114,Citroën,diesel,blue
Peugeot,145215,85,diesel,silver,subcompact,False,False,False,False,False,False,True,50,Peugeot,diesel,silver
BMW,108038,85,diesel,black,subcompact,False,False,False,False,False,False,True,99,BMW,diesel,black
BMW,137773,85,diesel,black,subcompact,True,True,False,False,True,False,True,104,BMW,diesel,black
Citroën,181781,100,diesel,grey,subcompact,True,True,True,False,False,True,True,97,Citroën,diesel,grey
BMW,149302,85,diesel,black,subcompact,False,False,False,False,False,False,True,96,BMW,diesel,black
BMW,156180,85,diesel,blue,subcompact,True,False,False,False,False,True,True,94,BMW,diesel,blue
Citroën,170287,105,diesel,silver,subcompact,False,False,False,False,False,False,True,75,Citroën,diesel,silver
BMW,116214,85,diesel,blue,subcompact,False,False,False,False,False,False,True,93,BMW,diesel,blue
Citroën,54093,110,diesel,black,subcompact,False,True,False,False,False,True,True,128,Citroën,diesel,black
BMW,214982,85,diesel,black,subcompact,False,False,False,False,False,False,True,78,BMW,diesel,black
Citroën,186916,100,diesel,grey,subcompact,False,False,False,False,False,False,True,63,Citroën,diesel,grey
BMW,106143,85,diesel,black,subcompact,False,True,False,False,False,False,True,100,BMW,diesel,black
Citroën,119724,100,diesel,grey,subcompact,False,True,False,False,False,False,True,99,Citroën,diesel,grey
BMW,122215,85,diesel,black,subcompact,False,False,False,False,False,False,True,93,BMW,diesel,black
BMW,76461,85,diesel,blue,subcompact,True,True,True,False,False,False,True,125,BMW,diesel,blue
BMW,126423,85,diesel,black,subcompact,False,False,False,False,False,False,True,99,BMW,diesel,black
BMW,131518,85,diesel,black,subcompact,False,False,False,False,False,False,True,87,BMW,diesel,black
Volkswagen,52198,75,petrol,black,subcompact,False,False,False,False,True,True,True,120,Volkswagen,petrol,black
BMW,60126,85,diesel,silver,subcompact,False,False,False,False,False,False,True,109,BMW,diesel,silver
BMW,48627,85,diesel,blue,subcompact,False,True,False,False,False,False,True,98,BMW,diesel,blue
BMW,135855,85,diesel,grey,subcompact,True,True,False,False,True,True,True,100,BMW,diesel,grey
Peugeot,121721,135,diesel,blue,subcompact,True,True,True,False,True,False,True,120,Peugeot,diesel,blue
Peugeot,155752,135,diesel,silver,subcompact,True,False,False,False,False,False,True,106,Peugeot,diesel,silver
Citroën,169560,125,petrol,grey,subcompact,False,True,False,False,False,True,True,101,Citroën,petrol,grey
BMW,132937,85,diesel,black,subcompact,False,True,False,False,False,False,True,96,BMW,diesel,black
Citroën,243080,110,diesel,grey,subcompact,False,False,True,False,False,True,True,33,Citroën,diesel,grey
Volkswagen,93921,70,diesel,white,subcompact,False,False,True,False,True,False,True,106,Volkswagen,diesel,white
Mitsubishi,14052,160,diesel,grey,suv,True,True,True,False,False,False,True,217,Mitsubishi,diesel,grey
BMW,130399,100,diesel,brown,suv,True,True,True,False,True,False,True,135,BMW,diesel,brown
Nissan,54157,105,diesel,white,suv,True,True,False,False,False,False,True,114,Nissan,diesel,white
Nissan,121114,135,diesel,grey,suv,False,False,False,False,False,False,False,114,Nissan,diesel,grey
BMW,118846,135,diesel,black,suv,False,True,False,False,False,False,True,137,BMW,diesel,black
Nissan,167417,105,diesel,white,suv,False,False,False,False,False,False,False,60,Nissan,diesel,white
Nissan,61354,105,diesel,blue,suv,False,False,False,False,False,False,False,130,Nissan,diesel,blue
Nissan,93308,135,diesel,white,suv,False,False,False,False,False,False,False,118,Nissan,diesel,white
Nissan,191906,105,diesel,silver,suv,False,False,False,True,False,False,True,97,Nissan,diesel,silver
Nissan,129815,85,diesel,blue,suv,False,True,False,False,False,False,True,105,Nissan,diesel,blue
Nissan,63020,110,diesel,blue,suv,False,False,False,False,False,False,False,147,Nissan,diesel,blue
Nissan,52560,85,diesel,black,suv,False,False,False,False,False,False,True,110,Nissan,diesel,black
Nissan,140814,105,diesel,black,suv,False,False,False,False,False,False,False,124,Nissan,diesel,black
Nissan,102499,100,diesel,white,suv,True,True,False,False,False,True,True,109,Nissan,diesel,white
BMW,73086,135,diesel,black,suv,False,False,False,False,False,False,False,132,BMW,diesel,black
BMW,49518,140,diesel,silver,suv,False,False,False,False,False,False,False,163,BMW,diesel,silver
BMW,92385,135,diesel,silver,suv,False,True,False,False,False,False,True,142,BMW,diesel,silver
Nissan,170847,135,diesel,blue,suv,False,False,False,False,False,False,True,104,Nissan,diesel,blue
Nissan,84133,105,diesel,white,suv,False,False,False,False,False,False,False,109,Nissan,diesel,white
BMW,88233,135,diesel,silver,suv,False,False,False,False,False,False,False,128,BMW,diesel,silver
Mitsubishi,84803,160,diesel,white,suv,False,False,False,False,False,False,False,195,Mitsubishi,diesel,white
Nissan,155509,105,diesel,white,suv,False,False,False,False,False,False,False,110,Nissan,diesel,white
Nissan,34767,135,diesel,orange,suv,False,False,False,False,False,False,False,118,Nissan,diesel,others
Nissan,127454,120,diesel,white,suv,False,False,False,False,False,False,False,74,Nissan,diesel,white
Nissan,81770,0,diesel,white,suv,False,False,False,False,False,False,False,108,Nissan,diesel,white
Mitsubishi,72677,180,diesel,grey,suv,False,False,False,False,False,False,False,155,Mitsubishi,diesel,grey
BMW,132344,135,diesel,silver,suv,False,False,False,False,False,False,False,135,BMW,diesel,silver
BMW,89016,105,diesel,silver,suv,False,False,False,False,False,False,False,134,BMW,diesel,silver
Nissan,82658,105,diesel,black,suv,False,False,False,False,False,False,False,127,Nissan,diesel,black
Nissan,62663,85,diesel,white,suv,False,False,True,False,False,False,True,109,Nissan,diesel,white
BMW,104005,110,diesel,white,suv,False,False,False,False,False,False,False,124,BMW,diesel,white
BMW,75065,140,diesel,white,suv,False,False,False,False,False,False,False,144,BMW,diesel,white
Nissan,55307,105,diesel,blue,suv,False,False,False,False,False,False,False,99,Nissan,diesel,blue
Mitsubishi,165461,190,diesel,grey,suv,False,False,False,False,False,False,False,175,Mitsubishi,diesel,grey
BMW,183815,140,diesel,black,suv,False,False,False,False,False,False,False,135,BMW,diesel,black
Nissan,71894,105,diesel,grey,suv,False,False,False,False,False,False,False,111,Nissan,diesel,grey
Nissan,146673,105,diesel,blue,suv,False,False,False,False,False,False,False,28,Nissan,diesel,blue
BMW,141768,135,diesel,white,suv,False,False,False,False,False,False,False,128,BMW,diesel,white
Nissan,68086,105,diesel,blue,suv,False,False,False,False,False,False,False,115,Nissan,diesel,blue
SEAT,111237,190,diesel,silver,suv,False,False,False,False,False,False,False,162,SEAT,diesel,silver
Nissan,78420,105,diesel,blue,suv,False,False,False,False,False,False,False,133,Nissan,diesel,blue
BMW,67967,135,diesel,grey,suv,False,False,False,False,False,False,False,135,BMW,diesel,grey
Nissan,129631,85,diesel,blue,suv,False,False,False,False,False,False,False,114,Nissan,diesel,blue
Nissan,82051,100,diesel,black,suv,True,True,True,False,False,False,True,124,Nissan,diesel,black
Mitsubishi,96038,190,diesel,grey,suv,False,False,False,False,False,False,False,207,Mitsubishi,diesel,grey
BMW,167323,105,diesel,grey,suv,False,True,False,False,False,False,True,124,BMW,diesel,grey
BMW,57435,135,diesel,silver,suv,False,False,False,False,False,False,False,163,BMW,diesel,silver
BMW,97364,135,diesel,white,suv,False,False,False,False,False,False,False,139,BMW,diesel,white
Subaru,83999,180,diesel,white,suv,False,False,False,False,False,False,False,188,Subaru,diesel,white
BMW,50098,105,diesel,grey,suv,False,False,False,False,False,False,False,120,BMW,diesel,grey
Nissan,101815,105,diesel,grey,suv,False,False,False,False,False,False,False,96,Nissan,diesel,grey
Nissan,113479,105,diesel,white,suv,False,True,False,False,False,False,True,111,Nissan,diesel,white
Nissan,113649,105,diesel,white,suv,False,True,False,False,False,False,True,111,Nissan,diesel,white
Nissan,153960,135,diesel,grey,suv,False,False,False,False,False,False,False,120,Nissan,diesel,grey
BMW,98151,135,diesel,silver,suv,False,False,False,False,False,False,False,130,BMW,diesel,silver
BMW,110669,140,diesel,white,suv,False,False,False,False,False,False,False,28,BMW,diesel,white
Nissan,161836,105,diesel,blue,suv,False,True,False,False,False,False,True,126,Nissan,diesel,blue
BMW,110602,140,diesel,white,suv,False,False,False,False,False,False,False,28,BMW,diesel,white
Nissan,116283,105,diesel,red,suv,False,False,False,False,True,False,True,114,Nissan,diesel,red
Nissan,113533,105,diesel,white,suv,False,True,False,False,False,False,True,114,Nissan,diesel,white
Nissan,153646,105,diesel,black,suv,False,False,False,False,False,False,False,28,Nissan,diesel,black
BMW,99160,105,diesel,white,suv,False,False,False,False,False,False,False,133,BMW,diesel,white
Nissan,89625,105,diesel,grey,suv,False,True,False,False,False,False,False,106,Nissan,diesel,grey
Nissan,124980,105,diesel,white,suv,False,False,False,False,False,False,True,119,Nissan,diesel,white
Nissan,44052,105,diesel,white,suv,False,False,False,False,False,False,False,123,Nissan,diesel,white
Nissan,88662,105,diesel,black,suv,False,True,False,False,False,False,False,106,Nissan,diesel,black
BMW,26636,110,diesel,white,suv,False,False,False,False,False,False,False,166,BMW,diesel,white
BMW,25831,110,diesel,white,suv,False,False,False,False,False,False,False,176,BMW,diesel,white
Nissan,58956,105,diesel,white,suv,False,False,False,False,False,False,False,131,Nissan,diesel,white
Nissan,162683,85,diesel,white,suv,False,False,False,False,False,False,False,77,Nissan,diesel,white
BMW,136416,135,diesel,black,suv,False,True,False,True,False,False,True,131,BMW,diesel,black
BMW,142332,230,diesel,white,suv,True,True,False,True,True,True,True,166,BMW,diesel,white
BMW,181874,190,diesel,black,suv,True,True,True,True,True,True,True,147,BMW,diesel,black
BMW,95391,135,diesel,white,suv,True,True,False,True,True,True,True,166,BMW,diesel,white
Nissan,104165,135,diesel,white,suv,False,False,False,False,False,False,False,110,Nissan,diesel,white
Nissan,143737,135,petrol,black,suv,False,False,False,False,False,False,False,118,Nissan,petrol,black
Nissan,83119,85,diesel,grey,suv,False,True,False,False,False,False,True,24,Nissan,diesel,grey
Nissan,161610,100,diesel,blue,suv,True,False,True,False,False,True,True,109,Nissan,diesel,blue
BMW,131429,135,diesel,silver,suv,True,True,False,True,True,False,True,130,BMW,diesel,silver
BMW,75605,110,diesel,black,suv,False,True,False,False,False,False,True,155,BMW,diesel,black
Mitsubishi,148062,155,diesel,silver,suv,True,True,True,True,True,False,True,195,Mitsubishi,diesel,silver
Mitsubishi,223269,210,diesel,grey,suv,True,True,False,False,True,True,True,114,Mitsubishi,diesel,grey
Nissan,54754,85,diesel,white,suv,False,True,False,False,True,False,True,117,Nissan,diesel,white
Mitsubishi,45872,190,diesel,brown,suv,True,True,True,True,False,False,True,209,Mitsubishi,diesel,brown
BMW,115723,100,diesel,black,suv,False,True,False,False,False,False,True,126,BMW,diesel,black
Nissan,145781,85,diesel,blue,suv,False,True,False,False,False,False,True,101,Nissan,diesel,blue
BMW,167966,120,diesel,grey,suv,True,True,False,True,False,True,True,122,BMW,diesel,grey
BMW,82906,135,diesel,silver,suv,False,True,True,True,True,False,True,139,BMW,diesel,silver
Nissan,150476,105,diesel,white,suv,False,False,False,False,False,False,True,61,Nissan,diesel,white
Nissan,150863,105,diesel,white,suv,False,False,False,False,False,False,True,70,Nissan,diesel,white
Nissan,47959,100,diesel,black,suv,False,False,False,False,False,False,True,119,Nissan,diesel,black
Nissan,143161,85,diesel,grey,suv,False,True,False,False,False,False,True,107,Nissan,diesel,grey
BMW,99058,140,diesel,black,suv,True,True,False,True,True,False,True,160,BMW,diesel,black
BMW,107211,135,diesel,brown,suv,True,True,False,True,True,False,True,133,BMW,diesel,brown
Nissan,162933,105,diesel,brown,suv,True,True,False,False,True,False,True,113,Nissan,diesel,brown
Nissan,104402,105,diesel,grey,suv,False,True,False,False,False,False,True,110,Nissan,diesel,grey
Subaru,130967,155,diesel,black,suv,True,True,False,True,True,False,True,147,Subaru,diesel,black
BMW,121243,135,diesel,white,suv,False,True,False,True,True,False,True,136,BMW,diesel,white
Nissan,119327,120,diesel,grey,suv,True,False,False,False,False,False,True,104,Nissan,diesel,grey
BMW,146333,135,diesel,black,suv,False,True,False,False,True,False,True,144,BMW,diesel,black
Nissan,100343,130,diesel,grey,suv,True,False,False,True,True,False,True,118,Nissan,diesel,grey
BMW,153385,140,diesel,white,suv,True,True,False,True,True,False,True,153,BMW,diesel,white
Subaru,91572,180,diesel,blue,suv,True,True,True,True,True,False,True,182,Subaru,diesel,blue
Mitsubishi,111036,180,diesel,black,suv,False,True,False,True,False,False,True,144,Mitsubishi,diesel,black
BMW,107625,140,diesel,white,suv,False,False,True,False,False,False,True,155,BMW,diesel,white
Nissan,135073,105,diesel,black,suv,False,False,False,False,False,False,True,79,Nissan,diesel,black
Mitsubishi,205709,155,diesel,brown,suv,True,True,False,True,True,False,True,139,Mitsubishi,diesel,brown
BMW,128384,135,diesel,blue,suv,False,False,False,False,False,False,False,130,BMW,diesel,blue
Mitsubishi,252518,155,diesel,grey,suv,True,True,True,True,True,False,True,108,Mitsubishi,diesel,grey
Nissan,134659,85,diesel,blue,suv,False,True,False,False,False,False,True,88,Nissan,diesel,blue
BMW,61969,135,diesel,black,suv,False,False,False,False,False,False,False,158,BMW,diesel,black
Mitsubishi,86514,190,diesel,black,suv,True,True,True,True,False,False,True,207,Mitsubishi,diesel,black
Nissan,97107,100,diesel,black,suv,True,False,False,False,False,False,True,100,Nissan,diesel,black
BMW,158076,135,diesel,white,suv,False,False,False,True,False,False,True,122,BMW,diesel,white
Toyota,219372,155,diesel,black,suv,True,True,True,True,True,True,True,141,Toyota,diesel,black
BMW,155927,105,diesel,brown,suv,False,True,False,False,True,False,True,128,BMW,diesel,brown
Nissan,131443,105,diesel,brown,suv,False,False,False,False,False,False,False,93,Nissan,diesel,brown
Subaru,116679,180,diesel,black,suv,True,True,True,True,True,True,True,182,Subaru,diesel,black
BMW,91272,135,diesel,silver,suv,True,True,True,True,True,False,True,140,BMW,diesel,silver
BMW,184949,140,diesel,white,suv,True,True,False,True,True,True,True,149,BMW,diesel,white
Mitsubishi,122759,190,diesel,silver,suv,True,True,True,True,True,False,True,182,Mitsubishi,diesel,silver
Nissan,128397,100,diesel,grey,suv,True,True,False,True,False,False,True,108,Nissan,diesel,grey
Mitsubishi,119245,225,diesel,black,suv,True,True,True,True,True,True,True,162,Mitsubishi,diesel,black
Nissan,87798,85,diesel,blue,suv,False,True,False,False,False,False,True,132,Nissan,diesel,blue
BMW,240375,120,diesel,black,suv,True,True,False,True,True,False,True,127,BMW,diesel,black
BMW,216248,160,diesel,black,suv,False,False,False,False,False,False,True,75,BMW,diesel,black
Nissan,124463,105,diesel,black,suv,False,True,False,False,True,False,True,111,Nissan,diesel,black
Toyota,163188,225,diesel,silver,suv,True,True,True,True,True,False,True,171,Toyota,diesel,silver
BMW,25982,190,diesel,red,suv,False,False,False,True,True,True,True,165,BMW,diesel,red
BMW,136107,135,diesel,white,suv,True,True,False,True,True,True,True,145,BMW,diesel,white
BMW,160044,210,diesel,silver,suv,True,True,True,False,True,True,True,111,BMW,diesel,silver
BMW,77851,135,diesel,white,suv,False,False,False,False,False,False,False,126,BMW,diesel,white
BMW,71015,190,diesel,black,suv,True,True,True,False,False,True,False,164,BMW,diesel,black
Nissan,90482,135,diesel,black,suv,False,True,False,True,True,True,True,126,Nissan,diesel,black
BMW,179888,120,diesel,black,suv,True,False,True,True,True,False,True,131,BMW,diesel,black
Nissan,112563,100,diesel,beige,suv,False,True,False,True,False,False,True,102,Nissan,diesel,beige
Mitsubishi,114150,190,diesel,grey,suv,True,True,True,True,True,True,True,204,Mitsubishi,diesel,grey
Nissan,119493,85,diesel,grey,suv,False,True,False,False,False,False,True,107,Nissan,diesel,grey
Nissan,170742,135,diesel,blue,suv,False,False,False,False,False,False,True,28,Nissan,diesel,blue
Mitsubishi,272231,155,diesel,grey,suv,False,True,True,True,True,False,True,133,Mitsubishi,diesel,grey
Mitsubishi,134306,160,diesel,black,suv,False,True,False,False,False,False,True,184,Mitsubishi,diesel,black
Mitsubishi,126147,173,diesel,black,suv,True,True,True,True,True,True,True,133,Mitsubishi,diesel,black
BMW,44553,135,diesel,black,suv,True,True,False,False,False,False,False,110,BMW,diesel,black
Nissan,90792,105,diesel,blue,suv,False,False,False,True,False,False,True,114,Nissan,diesel,blue
BMW,97370,120,diesel,black,suv,False,True,False,True,False,False,True,120,BMW,diesel,black
BMW,175661,110,diesel,black,suv,True,True,False,True,True,True,True,82,BMW,diesel,black
BMW,180232,110,diesel,brown,suv,True,True,False,True,False,False,True,81,BMW,diesel,brown
Mitsubishi,115149,190,diesel,black,suv,True,True,False,True,True,False,True,180,Mitsubishi,diesel,black
Nissan,199082,105,diesel,grey,suv,False,False,False,False,False,False,True,96,Nissan,diesel,grey
SEAT,95351,140,diesel,grey,suv,True,True,True,False,False,True,False,169,SEAT,diesel,grey
BMW,147500,135,diesel,black,suv,True,False,False,True,True,False,True,134,BMW,diesel,black
Toyota,30663,190,diesel,grey,suv,True,True,False,False,True,False,True,203,Toyota,diesel,grey
Mitsubishi,97770,190,diesel,white,suv,True,True,False,True,True,True,True,203,Mitsubishi,diesel,white
Mitsubishi,163887,190,diesel,blue,suv,False,True,False,True,False,False,True,197,Mitsubishi,diesel,blue
BMW,45190,225,petrol,silver,suv,True,True,True,True,True,True,True,172,BMW,petrol,silver
SEAT,48988,140,diesel,blue,suv,True,True,False,False,True,False,True,186,SEAT,diesel,blue
BMW,170061,210,diesel,silver,suv,True,True,False,True,False,True,True,108,BMW,diesel,silver
BMW,116226,120,diesel,grey,suv,False,True,False,True,False,False,True,123,BMW,diesel,grey
Nissan,99889,100,diesel,grey,suv,True,True,False,False,False,False,True,109,Nissan,diesel,grey
Nissan,130057,120,diesel,brown,suv,True,True,False,False,False,False,True,104,Nissan,diesel,brown
BMW,15084,100,diesel,blue,suv,True,True,False,False,False,False,True,133,BMW,diesel,blue
SEAT,87161,140,diesel,black,suv,True,True,False,False,False,False,False,168,SEAT,diesel,black
BMW,148468,135,diesel,white,suv,False,False,False,False,False,False,False,137,BMW,diesel,white
BMW,148359,110,diesel,black,suv,True,False,False,True,False,False,True,89,BMW,diesel,black
Mitsubishi,151757,230,diesel,black,suv,True,True,True,True,True,False,True,205,Mitsubishi,diesel,black
Subaru,110474,225,diesel,white,suv,True,True,True,True,True,False,True,191,Subaru,diesel,white
BMW,185858,135,diesel,blue,suv,True,True,True,True,True,True,True,138,BMW,diesel,blue
Nissan,171004,100,diesel,grey,suv,True,False,False,False,False,False,True,94,Nissan,diesel,grey
Mitsubishi,230386,155,diesel,grey,suv,True,True,True,True,True,False,True,117,Mitsubishi,diesel,grey
BMW,153562,140,diesel,red,suv,False,False,False,False,False,False,False,134,BMW,diesel,red
BMW,79831,190,diesel,grey,suv,True,True,True,True,True,True,True,164,BMW,diesel,grey
Nissan,179288,105,diesel,white,suv,False,True,False,False,False,False,True,109,Nissan,diesel,white
BMW,124417,100,diesel,brown,suv,True,True,False,False,True,False,True,125,BMW,diesel,brown
Mitsubishi,78156,190,diesel,black,suv,True,True,False,True,True,False,True,200,Mitsubishi,diesel,black
Nissan,145242,120,diesel,brown,suv,True,True,False,False,False,False,True,110,Nissan,diesel,brown
Mitsubishi,132652,173,diesel,blue,suv,True,True,False,True,True,True,True,141,Mitsubishi,diesel,blue
Mitsubishi,64729,190,diesel,grey,suv,True,True,True,True,False,True,True,220,Mitsubishi,diesel,grey
Mitsubishi,76677,190,diesel,black,suv,True,True,False,True,True,False,True,175,Mitsubishi,diesel,black
Mitsubishi,140179,180,diesel,white,suv,True,True,True,True,True,False,True,141,Mitsubishi,diesel,white
Nissan,176457,85,diesel,blue,suv,True,True,False,False,False,False,True,100,Nissan,diesel,blue
Mitsubishi,162511,225,diesel,black,suv,True,True,False,True,True,False,True,149,Mitsubishi,diesel,black
Nissan,153359,85,diesel,grey,suv,False,True,False,False,False,False,True,105,Nissan,diesel,grey
BMW,207712,110,diesel,black,suv,False,True,False,True,False,False,True,70,BMW,diesel,black
BMW,154992,140,diesel,black,suv,False,False,False,False,False,False,False,130,BMW,diesel,black
BMW,177494,120,diesel,black,suv,True,True,False,True,False,False,True,130,BMW,diesel,black
Nissan,112687,135,diesel,silver,suv,False,True,False,True,True,False,True,128,Nissan,diesel,silver
